"ID"	"Trial"	"distCorr"	"Speed"	"distWalked"	"Blick"	"bedingung"	"geschw"	"TimeVsSpeed_K_VR"	" TimeVsSpeed_L_VR"	"TimeVsSpeed_K_D"	"TimeVsSpeed_L_D"
"30"	12	35	1.75	25.4048023224	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	13	35	3.5	28.1757488251	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	14	7	3.5	5.60028648376	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	15	7	1.75	4.87097215652	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	16	7	3.5	5.77530145645	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	17	35	3.5	27.2428665161	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	18	35	3.5	27.4172153473	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	19	7	3.5	4.84163618088	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	20	35	3.5	27.5343990326	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	21	7	1.75	5.36757135391	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	22	7	1.75	4.90017986298	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	23	35	3.5	26.8923740387	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	24	35	3.5	28.5258216858	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	25	35	1.75	28.2341480255	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	26	35	3.5	29.4588718414	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	27	7	3.5	4.60859584808	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	28	35	1.75	24.0631999969	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	29	7	1.75	4.05413341522	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	30	7	1.75	3.41271257401	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	31	7	3.5	4.72528362274	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	32	7	3.5	4.90059900284	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	33	35	1.75	23.5965023041	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	34	7	1.75	5.10404777527	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	35	7	1.75	4.95849657059	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	36	7	3.5	4.95830488205	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	37	7	3.5	4.90017938614	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	38	35	1.75	14.2044878006	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	39	35	3.5	31.0338611603	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	40	35	1.75	29.0798606873	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	41	35	1.75	21.5548534393	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	42	35	1.75	23.2172336578	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	43	7	1.75	5.62885141373	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	44	35	1.75	25.0840892792	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	45	7	3.5	4.08382606506	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	46	7	1.75	4.40395450592	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	47	35	3.5	25.2005996704	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	48	35	1.75	26.5425319672	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	49	35	3.5	26.192565918	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	50	7	3.5	6.12491226196	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	51	7	1.75	5.48357200623	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	52	7	3.5	7.0003027916	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	53	35	3.5	30.8010463715	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	54	35	3.5	32.9006004333	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	55	7	3.5	5.5423707962	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	56	35	3.5	24.6756763458	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	57	7	1.75	6.27090024948	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	58	7	1.75	6.12520647049	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	59	35	3.5	29.9258575439	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	60	35	3.5	33.7172431946	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	61	35	1.75	30.6552963257	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	62	35	3.5	35.9927139282	"desktop"	"lang"	"schnell"	"10"	"10"	"10"	"10"
"30"	63	7	3.5	4.78373098373	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	64	35	1.75	30.8595409393	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	65	7	1.75	4.20030975342	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	66	7	1.75	4.43369245529	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	67	7	3.5	5.07538080215	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	68	7	3.5	4.72520637512	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"30"	69	35	1.75	22.7503490448	"desktop"	"lang"	"langsam"	"10"	"10"	"10"	"10"
"30"	70	7	1.75	5.42541837692	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	71	7	1.75	4.66710853577	"desktop"	"kurz"	"langsam"	"10"	"10"	"10"	"10"
"30"	72	7	3.5	5.30900239944	"desktop"	"kurz"	"schnell"	"10"	"10"	"10"	"10"
"31"	1	35	1.75	17.6755065918	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	2	7	3.5	8.04953384399	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	3	7	1.75	7.32115364075	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	4	7	1.75	7.99197816849	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	5	7	3.5	5.54158306122	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	6	35	3.5	25.5506381989	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	7	35	1.75	21.7880058289	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	8	35	3.5	29.3431587219	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	9	7	3.5	10.8503980637	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	10	35	1.75	23.8297996521	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	11	7	3.5	8.2831993103	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	12	35	3.5	25.5507946014	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	13	7	3.5	9.21664905548	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	14	35	1.75	26.0464611053	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	15	35	3.5	31.9095478058	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	16	7	1.75	8.22553348541	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	17	35	1.75	20.6214885712	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	18	7	1.75	8.69190883636	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	19	7	1.75	7.70018720627	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	20	7	3.5	6.35917282104	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	21	35	1.75	24.1216030121	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	22	35	3.5	30.6262722015	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	23	35	3.5	31.2088260651	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	24	35	3.5	37.1011199951	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	25	7	1.75	6.18377113342	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	26	7	3.5	7.11683893204	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	27	35	1.75	20.0963096619	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	28	35	3.5	29.8670272827	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	29	35	1.75	28.6424636841	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	30	35	3.5	29.5177936554	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	31	35	1.75	28.846616745	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	32	7	1.75	6.56271648407	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	33	7	3.5	8.45865535736	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	34	7	1.75	7.20436143875	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	35	7	1.75	6.7084736824	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	36	7	3.5	8.5169467926	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	37	35	1.75	23.5386562347	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	38	7	3.5	8.57530975342	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	39	7	1.75	8.57516098022	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	40	7	1.75	6.76653957367	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	41	7	3.5	7.35029602051	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	42	35	3.5	34.9425735474	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	43	35	1.75	31.675863266	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	44	35	3.5	33.3675918579	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	45	7	3.5	9.45028400421	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	46	35	1.75	32.5217628479	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	47	7	3.5	7.35047054291	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	48	35	3.5	39.1434059143	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	49	7	3.5	7.87565994263	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	50	35	1.75	31.5300540924	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	51	35	3.5	37.6260986328	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	52	7	1.75	8.10909080505	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	53	35	1.75	28.2048854828	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	54	7	1.75	7.78759813309	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	55	7	1.75	5.19192409515	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	56	7	3.5	10.7332267761	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	57	35	1.75	30.0425872803	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	58	35	3.5	44.3929481506	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	59	35	3.5	45.7931671143	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	60	35	3.5	38.734790802	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	61	7	1.75	7.9334025383	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	62	7	3.5	9.21706390381	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	63	35	1.75	33.8343849182	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	64	35	3.5	37.333984375	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	65	35	1.75	32.4344024658	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	66	35	3.5	39.3764190674	"desktop"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	67	35	1.75	36.7802619934	"desktop"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	68	7	1.75	6.06695318222	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	69	7	3.5	4.54973840714	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	70	7	1.75	5.27890110016	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	71	7	1.75	6.76672506332	"desktop"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	72	7	3.5	7.93371152878	"desktop"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	1	35	1.75	24.7422885895	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	2	7	3.5	11.4286222458	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	3	35	3.5	30.5924110413	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	4	7	1.75	8.35759067535	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	5	35	1.75	26.8024768829	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	6	7	3.5	10.6121273041	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	7	7	3.5	10.7286529541	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	8	35	1.75	26.0833148956	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	9	35	3.5	30.2426586151	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	10	35	3.5	26.9386043549	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	11	35	3.5	28.3380069733	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	12	35	3.5	31.486579895	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	13	7	1.75	10.2234134674	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	14	7	3.5	7.81341123581	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	15	7	3.5	8.74643516541	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	16	7	1.75	10.4177951813	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	17	35	1.75	26.1999416351	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	18	35	3.5	33.0025596619	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	19	7	1.75	8.76569461823	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	20	35	3.5	25.8891296387	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	21	7	1.75	8.92123985291	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	22	35	1.75	27.4050502777	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	23	7	3.5	10.8034315109	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	24	35	1.75	20.8355751038	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	25	7	3.5	11.3118305206	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	26	35	1.75	25.2865390778	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	27	7	1.75	9.03787326813	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	28	35	3.5	35.2182502747	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	29	35	1.75	28.065864563	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	30	7	1.75	10.1262397766	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	31	7	1.75	7.98825263977	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	32	35	1.75	22.4682331085	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	33	35	3.5	33.8579292297	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	34	7	3.5	11.2730484009	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	35	7	1.75	9.99015235901	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	36	7	3.5	9.71820831299	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	37	35	1.75	24.5478382111	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	38	7	3.5	8.94068145752	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	39	35	3.5	32.1861801147	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	40	7	1.75	8.82402992249	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	41	35	1.75	29.309753418	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	42	7	3.5	10.6121282578	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	43	7	3.5	11.7394361496	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	44	35	1.75	30.4176445007	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	45	35	3.5	33.935459137	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	46	35	3.5	29.9704532623	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	47	35	3.5	35.2182922363	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	48	35	3.5	39.4166526794	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	49	7	1.75	9.67922878265	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	50	7	3.5	9.71804141998	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	51	7	3.5	8.55174255371	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	52	7	1.75	7.87176370621	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	53	35	1.75	28.0464134216	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	54	35	3.5	38.0560684204	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	55	7	1.75	6.8803319931	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	56	35	3.5	30.6702346802	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	57	7	1.75	7.87157297134	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	58	35	1.75	26.3359832764	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	59	7	3.5	6.33548879623	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	60	35	1.75	24.9366073608	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	61	7	3.5	10.5733318329	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	62	35	1.75	25.7918014526	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	63	7	1.75	7.98825597763	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	64	35	3.5	30.7091121674	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	65	35	1.75	25.364238739	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	66	7	1.75	6.86100673676	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	67	7	1.75	8.33810520172	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	68	35	1.75	27.9685630798	"vr"	"lang"	"langsam"	"3"	"10"	"5"	"10"
"31"	69	35	3.5	34.5187149048	"vr"	"lang"	"schnell"	"3"	"10"	"5"	"10"
"31"	70	7	3.5	9.75685787201	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"31"	71	7	1.75	9.11559772491	"vr"	"kurz"	"langsam"	"3"	"10"	"5"	"10"
"31"	72	7	3.5	7.0748257637	"vr"	"kurz"	"schnell"	"3"	"10"	"5"	"10"
"32"	1	7	3.5	8.1631975174	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	2	35	1.75	62.1956863403	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	3	35	3.5	142.739074707	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	4	35	1.75	126.373908997	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	5	35	3.5	32.8051681519	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	6	7	3.5	9.32910728455	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	7	7	1.75	7.54162740707	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	8	35	1.75	68.0652084351	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	9	35	1.75	62.7010536194	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	10	7	3.5	8.08531761169	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	11	35	1.75	40.4855155945	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	12	35	1.75	38.3864021301	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	13	35	3.5	46.024810791	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	14	35	3.5	58.386089325	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	15	7	1.75	15.8987636566	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	16	35	1.75	32.2445373535	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	17	35	1.75	27.9493083954	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	18	35	3.5	34.6351013184	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	19	7	3.5	13.5664682388	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	20	35	3.5	28.4159832001	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	21	7	3.5	6.84159708023	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	22	7	1.75	10.6122579575	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	23	7	1.75	8.90176773071	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	24	35	3.5	35.9960136414	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	25	7	1.75	12.7114648819	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	26	35	3.5	51.2336616516	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	27	35	1.75	38.2503814697	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	28	7	1.75	10.7093811035	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	29	7	3.5	12.2448129654	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	30	7	1.75	16.1709289551	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	31	7	3.5	9.79583930969	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	32	7	1.75	11.078625679	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	33	7	3.5	13.2164869308	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	34	7	3.5	11.0784502029	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	35	35	3.5	38.4058952332	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	36	7	1.75	12.0503387451	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	37	7	3.5	9.17394351959	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	38	35	1.75	34.5963096619	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	39	35	3.5	37.2785453796	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	40	35	1.75	36.4427986145	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	41	35	3.5	18.8531475067	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	42	7	3.5	9.32921504974	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	43	7	1.75	6.95813417435	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	44	35	1.75	37.9005661011	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	45	35	1.75	34.1687393188	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	46	7	3.5	10.0678625107	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	47	35	1.75	57.2200698853	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	48	35	1.75	39.1832771301	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	49	35	3.5	42.2152061462	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	50	35	3.5	37.3563346863	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	51	7	1.75	11.0980262756	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	52	35	1.75	33.5856819153	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	53	35	1.75	34.091091156	"vr"	"lang"	"langsam"	"16"	"16"	"16"	"17"
"32"	54	35	3.5	24.4508552551	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	55	7	3.5	11.2343883514	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	56	35	3.5	33.9744377136	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	57	7	3.5	16.9483737946	"vr"	"kurz"	"schnell"	"16"	"16"	"16"	"17"
"32"	58	7	1.75	8.6684179306	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	59	7	1.75	10.2234020233	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	60	35	3.5	31.0979213715	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
"32"	61	7	1.75	12.2253656387	"vr"	"kurz"	"langsam"	"16"	"16"	"16"	"17"
"32"	62	35	3.5	34.0909309387	"vr"	"lang"	"schnell"	"16"	"16"	"16"	"17"
